CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15187,17,16,4777.18,5,5,5,555,OG-Champions
15189,7,41,16225.39,5,5,5,555,OG-Champions
15192,3,3,1044.32,5,3,4,534,Loyal Customers ;)
15193,62,1,499.32,3,1,3,313,Promising :)
15194,79,15,7616.53,3,5,5,355,Loyal Customers ;)
15195,152,1,3861.0,2,1,5,215,Lost Customers -_-
15197,12,3,1079.61,5,3,4,534,Loyal Customers ;)
15198,124,2,193.64000000000001,2,3,1,231,At Risk :(
15199,31,4,1268.7,4,4,4,444,OG-Champions
15201,89,5,1236.54,2,4,4,244,At Risk :(
15203,27,6,1827.8,4,5,4,454,OG-Champions
15204,359,1,316.58,1,1,2,112,Lost Customers -_-
15205,86,2,653.24,3,3,3,333,Loyal Customers ;)
15206,12,4,420.3,5,4,2,542,OG-Champions
15208,120,5,870.12,2,4,3,243,At Risk :(
15210,227,1,331.18,1,1,2,112,Lost Customers -_-
15211,62,2,894.41,3,3,3,333,Loyal Customers ;)
15212,7,1,101.8,5,1,1,511,Potential Loyalists ^-^
15213,320,2,328.34999999999997,1,3,2,132,At Risk :(
15214,12,8,1661.44,5,5,4,554,OG-Champions
15215,48,3,734.9399999999999,3,3,3,333,Loyal Customers ;)
15216,89,1,96.6,2,1,1,211,Lost Customers -_-
15218,12,11,5756.89,5,5,5,555,OG-Champions
15219,178,1,305.75,2,1,2,212,Lost Customers -_-
15220,53,6,1778.96,3,5,4,354,Loyal Customers ;)
15221,486,1,403.25,1,1,2,112,Lost Customers -_-
15222,320,1,585.0,1,1,3,113,Lost Customers -_-
15223,227,2,755.75,1,3,3,133,At Risk :(
15224,360,2,322.08,1,3,2,132,At Risk :(
15225,236,1,409.4,1,1,2,112,Lost Customers -_-
15226,312,1,154.41,1,1,1,111,Lost Customers -_-
15227,128,5,1219.4,2,4,4,244,At Risk :(
15228,171,4,3386.71,2,4,5,245,At Risk :(
15230,241,2,429.6,1,3,2,132,At Risk :(
15232,115,2,612.06,2,3,3,233,At Risk :(
15234,130,1,197.0,2,1,1,211,Lost Customers -_-
15235,160,12,2247.51,2,5,5,255,At Risk :(
15236,300,1,321.05,1,1,2,112,Lost Customers -_-
15237,80,4,1412.32,3,4,4,344,Loyal Customers ;)
15238,61,3,1071.99,3,3,4,334,Loyal Customers ;)
15239,12,2,780.59,5,3,3,533,Loyal Customers ;)
15240,7,5,1706.57,5,4,4,544,OG-Champions
15241,75,8,1756.44,3,5,4,354,Loyal Customers ;)
15243,76,1,316.68,3,1,2,312,Promising :)
15244,215,2,631.5699999999999,1,3,3,133,At Risk :(
15245,135,3,2515.84,2,3,5,235,At Risk :(
15246,240,2,514.15,1,3,3,133,At Risk :(
15247,94,1,356.0,2,1,2,212,Lost Customers -_-
15249,3,13,6688.46,5,5,5,555,OG-Champions
15251,4,11,10484.99,5,5,5,555,OG-Champions
15252,96,2,740.78,2,3,3,233,At Risk :(
15253,2,5,918.2,5,4,3,543,OG-Champions
15254,247,1,300.36,1,1,2,112,Lost Customers -_-
15255,245,1,890.85,1,1,3,113,Lost Customers -_-
15256,150,1,98.45,2,1,1,211,Lost Customers -_-
15257,342,1,317.15,1,1,2,112,Lost Customers -_-
15258,170,2,623.16,2,3,3,233,At Risk :(
15260,102,7,1810.77,2,5,4,254,At Risk :(
15261,137,1,254.82,2,1,2,212,Lost Customers -_-
15262,325,1,178.95,1,1,1,111,Lost Customers -_-
15263,108,1,156.51,2,1,1,211,Lost Customers -_-
15264,184,1,393.74,2,1,2,212,Lost Customers -_-
15265,34,2,1506.1200000000001,4,3,4,434,Loyal Customers ;)
15266,224,1,119.3,1,1,1,111,Lost Customers -_-
15267,1,5,1717.36,5,4,4,544,OG-Champions
15269,25,1,408.8,4,1,2,412,Potential Loyalists ^-^
15270,17,7,2379.49,5,5,5,555,OG-Champions
15271,5,15,2507.07,5,5,5,555,OG-Champions
15272,59,2,721.94,3,3,3,333,Loyal Customers ;)
15274,20,2,716.5699999999999,4,3,3,433,Loyal Customers ;)
15275,303,1,615.14,1,1,3,113,Lost Customers -_-
15276,245,1,135.31,1,1,1,111,Lost Customers -_-
15277,48,1,255.9,3,1,2,312,Promising :)
15279,356,1,290.51,1,1,2,112,Lost Customers -_-
15280,174,1,113.12,2,1,1,211,Lost Customers -_-
15281,1,9,2332.15,5,5,5,555,OG-Champions
15286,51,1,240.55,3,1,1,311,Promising :)
15287,24,2,486.69,4,3,2,432,Loyal Customers ;)
15288,45,5,2306.52,3,4,5,345,Loyal Customers ;)
15289,61,3,939.78,3,3,3,333,Loyal Customers ;)
15290,44,18,7943.22,4,5,5,455,OG-Champions
15291,5,15,4668.3,5,5,5,555,OG-Champions
15292,203,1,180.94,1,1,1,111,Lost Customers -_-
15296,36,6,3672.86,4,5,5,455,OG-Champions
15297,12,3,641.94,5,3,3,533,Loyal Customers ;)
15298,12,12,4799.9,5,5,5,555,OG-Champions
15299,166,7,4507.01,2,5,5,255,At Risk :(
15300,184,1,496.44,2,1,3,213,Lost Customers -_-
15301,52,12,5070.35,3,5,5,355,Loyal Customers ;)
15303,292,1,574.02,1,1,3,113,Lost Customers -_-
15304,62,8,694.4,3,5,3,353,Loyal Customers ;)
15306,124,3,1174.35,2,3,4,234,At Risk :(
15307,216,1,205.3,1,1,1,111,Lost Customers -_-
15308,69,1,310.46999999999997,3,1,2,312,Promising :)
15311,1,91,60767.9,5,5,5,555,OG-Champions
15312,77,4,924.85,3,4,3,343,Loyal Customers ;)
15313,112,1,52.0,2,1,1,211,Lost Customers -_-
15314,201,1,327.96999999999997,1,1,2,112,Lost Customers -_-
15315,118,2,570.5,2,3,3,233,At Risk :(
15316,328,1,165.0,1,1,1,111,Lost Customers -_-
15318,182,1,312.62,2,1,2,212,Lost Customers -_-
15319,342,1,204.5,1,1,1,111,Lost Customers -_-
15320,46,1,267.13,3,1,2,312,Promising :)
15321,72,3,2748.31,3,3,5,335,Loyal Customers ;)
15322,87,1,679.68,3,1,3,313,Promising :)
15325,105,1,162.29,2,1,1,211,Lost Customers -_-
15326,71,1,311.71,3,1,2,312,Promising :)
15327,54,1,208.75,3,1,1,311,Promising :)
15329,41,3,1049.7,4,3,4,434,Loyal Customers ;)
15330,62,2,714.9599999999999,3,3,3,333,Loyal Customers ;)
15332,486,4,1661.06,1,4,4,144,At Risk :(
15333,210,1,1028.56,1,1,4,114,Lost Customers -_-
15334,165,3,351.67,2,3,2,232,At Risk :(
15335,55,1,173.97,3,1,1,311,Promising :)
15339,245,2,574.07,1,3,3,133,At Risk :(
15341,82,1,2020.52,3,1,4,314,Promising :)
15342,306,1,406.09,1,1,2,112,Lost Customers -_-
15343,89,1,364.5,2,1,2,212,Lost Customers -_-
15344,76,3,563.94,3,3,3,333,Loyal Customers ;)
15345,47,1,393.54,3,1,2,312,Promising :)
15346,40,1,252.42,4,1,2,412,Potential Loyalists ^-^
15347,486,1,201.6,1,1,1,111,Lost Customers -_-
15348,74,1,158.04,3,1,1,311,Promising :)
15349,219,2,473.81,1,3,2,132,At Risk :(
15350,698,1,115.64999999999999,1,1,1,111,Lost Customers -_-
15351,14,7,1960.11,5,5,4,554,OG-Champions
15353,256,2,777.02,1,3,3,133,At Risk :(
15355,55,2,277.05,3,3,2,332,Loyal Customers ;)
15356,73,10,2766.5,3,5,5,355,Loyal Customers ;)
15358,2,22,8347.2,5,5,5,555,OG-Champions
15360,41,1,427.93,4,1,2,412,Potential Loyalists ^-^
15361,363,1,418.92,1,1,2,112,Lost Customers -_-
15363,667,1,326.0,1,1,2,112,Lost Customers -_-
15364,216,2,913.19,1,3,3,133,At Risk :(
15365,27,7,2314.32,4,5,5,455,OG-Champions
15366,77,2,602.51,3,3,3,333,Loyal Customers ;)
15367,59,4,1877.59,3,4,4,344,Loyal Customers ;)
15368,23,1,446.94,4,1,2,412,Potential Loyalists ^-^
15370,31,7,2386.05,4,5,5,455,OG-Champions
15372,139,1,2007.4,2,1,4,214,Lost Customers -_-
15373,20,12,2415.91,4,5,5,455,OG-Champions
15374,278,1,168.0,1,1,1,111,Lost Customers -_-
15376,42,3,1233.36,4,3,4,434,Loyal Customers ;)
15379,99,7,3703.29,2,5,5,255,At Risk :(
15380,48,5,1690.26,3,4,4,344,Loyal Customers ;)
15381,67,2,596.85,3,3,3,333,Loyal Customers ;)
15382,16,6,5955.71,5,5,5,555,OG-Champions
15384,171,2,642.41,2,3,3,233,At Risk :(
15385,42,1,316.88,4,1,2,412,Potential Loyalists ^-^
15386,188,1,394.14,2,1,2,212,Lost Customers -_-
15388,272,1,140.54,1,1,1,111,Lost Customers -_-
15389,174,1,500.0,2,1,3,213,Lost Customers -_-
15392,2,4,1535.53,5,4,4,544,OG-Champions
15393,18,2,231.86,5,3,1,531,Loyal Customers ;)
15394,11,4,2183.54,5,4,5,545,OG-Champions
15395,327,1,107.45,1,1,1,111,Lost Customers -_-
15396,114,1,288.18,2,1,2,212,Lost Customers -_-
15397,291,1,94.0,1,1,1,111,Lost Customers -_-
15398,18,2,1345.53,5,3,4,534,Loyal Customers ;)
15399,24,3,815.77,4,3,3,433,Loyal Customers ;)
15400,115,5,716.2,2,4,3,243,At Risk :(
15402,150,2,626.77,2,3,3,233,At Risk :(
15405,280,1,349.1,1,1,2,112,Lost Customers -_-
15406,39,2,510.71,4,3,3,433,Loyal Customers ;)
15407,96,4,1056.44,2,4,4,244,At Risk :(
15408,266,1,267.18,1,1,2,112,Lost Customers -_-
15410,86,8,3450.84,3,5,5,355,Loyal Customers ;)
15411,28,4,1358.88,4,4,4,444,OG-Champions
15412,173,1,190.53,2,1,1,211,Lost Customers -_-
15414,11,3,774.9,5,3,3,533,Loyal Customers ;)
15415,315,1,572.81,1,1,3,113,Lost Customers -_-
15416,156,4,3984.32,2,4,5,245,At Risk :(
15417,87,1,508.8,3,1,3,313,Promising :)
15419,26,1,135.86,4,1,1,411,Potential Loyalists ^-^
15421,1,4,950.36,5,4,4,544,OG-Champions
15422,325,2,97.7,1,3,1,131,At Risk :(
15423,334,1,43.5,1,1,1,111,Lost Customers -_-
15424,256,2,383.34,1,3,2,132,At Risk :(
15426,21,5,1447.39,4,4,4,444,OG-Champions
15427,49,3,1483.14,3,3,4,334,Loyal Customers ;)
15428,17,1,93.78,5,1,1,511,Potential Loyalists ^-^
15429,28,2,397.35,4,3,2,432,Loyal Customers ;)
15432,25,1,171.19,4,1,1,411,Potential Loyalists ^-^
15433,67,2,533.3,3,3,3,333,Loyal Customers ;)
15434,109,5,1041.48,2,4,4,244,At Risk :(
15435,24,1,149.29,4,1,1,411,Potential Loyalists ^-^
15436,14,3,1122.53,5,3,4,534,Loyal Customers ;)
15437,264,1,200.16,1,1,1,111,Lost Customers -_-
15438,133,1,156.57999999999998,2,1,1,211,Lost Customers -_-
15440,56,3,383.68,3,3,2,332,Loyal Customers ;)
15442,221,1,594.0,1,1,3,113,Lost Customers -_-
15443,14,7,3236.91,5,5,5,555,OG-Champions
15444,10,2,1418.26,5,3,4,534,Loyal Customers ;)
15445,266,1,113.5,1,1,1,111,Lost Customers -_-
15447,332,1,155.17,1,1,1,111,Lost Customers -_-
15448,314,1,494.64,1,1,3,113,Lost Customers -_-
15449,28,3,974.52,4,3,4,434,Loyal Customers ;)
15450,91,1,429.84,2,1,2,212,Lost Customers -_-
15452,61,3,538.73,3,3,3,333,Loyal Customers ;)
15453,58,7,1388.37,3,5,4,354,Loyal Customers ;)
15454,364,1,179.1,1,1,1,111,Lost Customers -_-
15456,342,3,447.22,1,3,2,132,At Risk :(
15457,264,1,237.07,1,1,1,111,Lost Customers -_-
15458,27,1,161.64,4,1,1,411,Potential Loyalists ^-^
15460,356,1,216.76,1,1,1,111,Lost Customers -_-
15462,145,3,234.6,2,3,1,231,At Risk :(
15463,61,1,126.14,3,1,1,311,Promising :)
15464,224,1,1048.85,1,1,4,114,Lost Customers -_-
15465,5,18,7354.62,5,5,5,555,OG-Champions
15466,87,1,334.53,3,1,2,312,Promising :)
15467,11,3,524.88,5,3,3,533,Loyal Customers ;)
15468,53,2,467.51,3,3,2,332,Loyal Customers ;)
15469,33,2,538.55,4,3,3,433,Loyal Customers ;)
15471,152,1,469.48,2,1,2,212,Lost Customers -_-
15472,115,1,371.56,2,1,2,212,Lost Customers -_-
15473,1,7,1771.2,5,5,4,554,OG-Champions
15475,79,1,454.11,3,1,2,312,Promising :)
15478,42,2,1441.42,4,3,4,434,Loyal Customers ;)
15480,118,1,905.5,2,1,3,213,Lost Customers -_-
15482,17,12,11054.96,5,5,5,555,OG-Champions
15483,268,4,233.81,1,4,1,141,At Risk :(
15484,20,4,3594.31,4,4,5,445,OG-Champions
15485,91,3,2575.0,2,3,5,235,At Risk :(
15488,124,1,91.32,2,1,1,211,Lost Customers -_-
15489,6,3,1134.28,5,3,4,534,Loyal Customers ;)
15491,102,6,3100.09,2,5,5,255,At Risk :(
15492,30,2,659.46,4,3,3,433,Loyal Customers ;)
15493,151,5,2001.8,2,4,4,244,At Risk :(
15494,23,2,1299.23,4,3,4,434,Loyal Customers ;)
15497,19,2,1262.2,5,3,4,534,Loyal Customers ;)
15498,6,27,13316.4,5,5,5,555,OG-Champions
15500,20,4,1131.56,4,4,4,444,OG-Champions
15502,17,12,10384.93,5,5,5,555,OG-Champions
15503,364,1,147.09,1,1,1,111,Lost Customers -_-
15504,83,1,52.83,3,1,1,311,Promising :)
15505,54,5,3610.96,3,4,5,345,Loyal Customers ;)
15506,24,3,979.26,4,3,4,434,Loyal Customers ;)
15507,173,1,492.36,2,1,3,213,Lost Customers -_-
15508,227,6,1000.27,1,5,4,154,At Risk :(
15510,332,1,250.0,1,1,1,111,Lost Customers -_-
15511,13,5,909.23,5,4,3,543,OG-Champions
15512,157,2,121.0,2,3,1,231,At Risk :(
15513,6,19,14758.22,5,5,5,555,OG-Champions
15514,14,11,4139.46,5,5,5,555,OG-Champions
15516,46,3,62.43,3,3,1,331,Loyal Customers ;)
15517,235,1,267.03,1,1,2,112,Lost Customers -_-
15518,40,8,1942.45,4,5,4,454,OG-Champions
15520,121,1,343.5,2,1,2,212,Lost Customers -_-
15521,36,8,3000.2,4,5,5,455,OG-Champions
15522,89,2,398.84,2,3,2,232,At Risk :(
15523,86,1,412.01,3,1,2,312,Promising :)
15524,26,1,440.0,4,1,2,412,Potential Loyalists ^-^
15525,19,3,825.92,5,3,3,533,Loyal Customers ;)
15526,183,2,148.44,2,3,1,231,At Risk :(
15527,20,8,2429.78,4,5,5,455,OG-Champions
15528,256,1,229.33,1,1,1,111,Lost Customers -_-
15529,24,11,3995.23,4,5,5,455,OG-Champions
15530,23,4,1502.35,4,4,4,444,OG-Champions
15531,90,2,2007.44,2,3,4,234,At Risk :(
15532,27,4,1580.93,4,4,4,444,OG-Champions
15533,21,3,807.57,4,3,3,433,Loyal Customers ;)
15535,175,4,536.4,2,4,3,243,At Risk :(
15537,165,1,110.92,2,1,1,211,Lost Customers -_-
15539,302,1,538.46,1,1,3,113,Lost Customers -_-
15540,13,1,213.3,5,1,1,511,Potential Loyalists ^-^
15541,116,1,85.13,2,1,1,211,Lost Customers -_-
15543,290,1,127.86,1,1,1,111,Lost Customers -_-
15544,3,9,3546.71,5,5,5,555,OG-Champions
15545,56,2,292.72,3,3,2,332,Loyal Customers ;)
15547,32,14,4954.84,4,5,5,455,OG-Champions
15549,79,3,1693.26,3,3,4,334,Loyal Customers ;)
15550,39,4,575.63,4,4,3,443,OG-Champions
15551,275,1,436.06,1,1,2,112,Lost Customers -_-
15552,189,1,90.12,2,1,1,211,Lost Customers -_-
15553,62,1,437.23,3,1,2,312,Promising :)
15554,161,1,217.2,2,1,1,211,Lost Customers -_-
15555,1,16,4805.17,5,5,5,555,OG-Champions
15556,26,1,279.77,4,1,2,412,Potential Loyalists ^-^
15557,30,1,473.65,4,1,2,412,Potential Loyalists ^-^
15561,13,4,800.59,5,4,3,543,OG-Champions
15562,353,1,134.55,1,1,1,111,Lost Customers -_-
15563,24,4,1400.44,4,4,4,444,OG-Champions
15565,52,2,173.16,3,3,1,331,Loyal Customers ;)
15567,20,1,186.01,4,1,1,411,Potential Loyalists ^-^
15568,46,3,758.29,3,3,3,333,Loyal Customers ;)
15569,40,5,1375.71,4,4,4,444,OG-Champions
15570,12,12,4165.5199999999995,5,5,5,555,OG-Champions
15571,13,4,650.43,5,4,3,543,OG-Champions
15572,27,7,2552.86,4,5,5,455,OG-Champions
15573,87,2,607.45,3,3,3,333,Loyal Customers ;)
15574,179,4,702.25,2,4,3,243,At Risk :(
15576,303,1,940.67,1,1,3,113,Lost Customers -_-
15577,34,3,258.88,4,3,2,432,Loyal Customers ;)
15578,164,1,127.1,2,1,1,211,Lost Customers -_-
15579,304,2,348.6,1,3,2,132,At Risk :(
15581,33,13,3679.9700000000003,4,5,5,455,OG-Champions
15582,26,3,682.91,4,3,3,433,Loyal Customers ;)
15584,25,4,725.11,4,4,3,443,OG-Champions
15585,178,1,455.3,2,1,2,212,Lost Customers -_-
15587,32,4,913.68,4,4,3,443,OG-Champions
15589,257,3,478.53,1,3,2,132,At Risk :(
15592,48,1,388.58,3,1,2,312,Promising :)
15593,72,1,199.8,3,1,1,311,Promising :)
15594,17,5,1771.78,5,4,4,544,OG-Champions
15596,97,5,1406.59,2,4,4,244,At Risk :(
15597,244,1,324.57,1,1,2,112,Lost Customers -_-
15598,55,1,240.68,3,1,1,311,Promising :)
15599,28,2,761.74,4,3,3,433,Loyal Customers ;)
15601,13,14,6776.56,5,5,5,555,OG-Champions
15602,23,9,1297.87,4,5,4,454,OG-Champions
15603,80,1,48.480000000000004,3,1,1,311,Promising :)
15604,54,1,216.39,3,1,1,311,Promising :)
15605,32,5,1198.23,4,4,4,444,OG-Champions
15606,3,9,2920.16,5,5,5,555,OG-Champions
15607,163,1,104.75999999999999,2,1,1,211,Lost Customers -_-
15608,30,4,1093.68,4,4,4,444,OG-Champions
15609,127,1,298.48,2,1,2,212,Lost Customers -_-
15610,53,1,112.46000000000001,3,1,1,311,Promising :)
15611,11,13,1591.45,5,5,4,554,OG-Champions
15612,92,2,195.15,2,3,1,231,At Risk :(
15615,12,23,10399.74,5,5,5,555,OG-Champions
15618,124,4,776.851,2,4,3,243,At Risk :(
15619,12,1,336.4,5,1,2,512,Potential Loyalists ^-^
15620,58,3,1553.18,3,3,4,334,Loyal Customers ;)
15621,13,4,1293.03,5,4,4,544,OG-Champions
15622,45,9,3709.56,3,5,5,355,Loyal Customers ;)
15623,142,1,301.03000000000003,2,1,2,212,Lost Customers -_-
15624,118,4,588.13,2,4,3,243,At Risk :(
15625,105,4,1534.26,2,4,4,244,At Risk :(
15626,76,2,675.8,3,3,3,333,Loyal Customers ;)
15628,26,9,2870.24,4,5,5,455,OG-Champions
15630,47,2,1186.35,3,3,4,334,Loyal Customers ;)
15632,17,8,3285.31,5,5,5,555,OG-Champions
15634,19,1,243.55,5,1,1,511,Potential Loyalists ^-^
15636,32,2,724.76,4,3,3,433,Loyal Customers ;)
15637,54,1,223.36,3,1,1,311,Promising :)
15639,136,1,425.32,2,1,2,212,Lost Customers -_-
15640,18,15,12515.66,5,5,5,555,OG-Champions
15641,107,4,1887.2,2,4,4,244,At Risk :(
15643,311,3,664.0,1,3,3,133,At Risk :(
15644,168,4,813.0,2,4,3,243,At Risk :(
15645,20,1,612.01,4,1,3,413,Potential Loyalists ^-^
15646,160,3,447.64,2,3,2,232,At Risk :(
15648,206,2,657.35,1,3,3,133,At Risk :(
15649,163,2,816.0,2,3,3,233,At Risk :(
15651,262,3,646.3000000000001,1,3,3,133,At Risk :(
15652,93,1,337.74,2,1,2,212,Lost Customers -_-
15653,117,2,877.44,2,3,3,233,At Risk :(
15654,11,2,922.53,5,3,3,533,Loyal Customers ;)
15655,68,1,560.67,3,1,3,313,Promising :)
15656,47,4,748.5,3,4,3,343,Loyal Customers ;)
15657,24,1,30.0,4,1,1,411,Potential Loyalists ^-^
15658,199,5,1024.1,1,4,4,144,At Risk :(
15659,45,1,306.45,3,1,2,312,Promising :)
15660,27,9,1600.86,4,5,4,454,OG-Champions
15661,224,2,309.79999999999995,1,3,2,132,At Risk :(
15663,108,1,138.14,2,1,1,211,Lost Customers -_-
15664,52,1,386.43,3,1,2,312,Promising :)
15665,68,2,2242.0099999999998,3,3,5,335,Loyal Customers ;)
15667,41,1,301.32,4,1,2,412,Potential Loyalists ^-^
15668,189,1,76.32,2,1,1,211,Lost Customers -_-
15669,42,4,684.34,4,4,3,443,OG-Champions
15670,298,1,173.05,1,1,1,111,Lost Customers -_-
15671,20,7,2657.13,4,5,5,455,OG-Champions
15673,2,4,2881.02,5,4,5,545,OG-Champions
15674,67,5,2446.6,3,4,5,345,Loyal Customers ;)
15675,83,3,323.69,3,3,2,332,Loyal Customers ;)
15676,20,3,3435.7599999999998,4,3,5,435,Loyal Customers ;)
15677,51,1,657.23,3,1,3,313,Promising :)
15678,54,1,352.7,3,1,2,312,Promising :)
15679,26,4,781.28,4,4,3,443,OG-Champions
15680,11,3,1333.68,5,3,4,534,Loyal Customers ;)
15681,27,5,1426.16,4,4,4,444,OG-Champions
15683,119,1,193.75,2,1,1,211,Lost Customers -_-
15687,25,9,2993.1,4,5,5,455,OG-Champions
15689,3,2,254.1,5,3,2,532,Loyal Customers ;)
15690,102,2,239.76,2,3,1,231,At Risk :(
15691,341,1,136.8,1,1,1,111,Lost Customers -_-
15692,30,1,191.04,4,1,1,411,Potential Loyalists ^-^
15694,27,14,6479.4,4,5,5,455,OG-Champions
15695,268,2,409.98,1,3,2,132,At Risk :(
15696,81,8,2736.46,3,5,5,355,Loyal Customers ;)
15699,19,1,309.65,5,1,2,512,Potential Loyalists ^-^
15700,174,2,696.68,2,3,3,233,At Risk :(
15701,75,4,1542.14,3,4,4,344,Loyal Customers ;)
15703,266,1,211.5,1,1,1,111,Lost Customers -_-
15704,128,4,2293.62,2,4,5,245,At Risk :(
15705,203,1,143.1,1,1,1,111,Lost Customers -_-
15706,77,4,1060.56,3,4,4,344,Loyal Customers ;)
15707,45,4,945.58,3,4,4,344,Loyal Customers ;)
15708,42,7,3364.2400000000002,4,5,5,455,OG-Champions
15709,342,1,133.25,1,1,1,111,Lost Customers -_-
15712,11,5,1072.36,5,4,4,544,OG-Champions
15713,145,2,356.7,2,3,2,232,At Risk :(
15714,13,2,330.88,5,3,2,532,Loyal Customers ;)
15716,147,4,1118.81,2,4,4,244,At Risk :(
15717,236,1,150.3,1,1,1,111,Lost Customers -_-
15719,153,13,5045.61,2,5,5,255,At Risk :(
15720,26,1,598.73,4,1,3,413,Potential Loyalists ^-^
15721,13,1,507.08,5,1,3,513,Potential Loyalists ^-^
15722,110,5,2222.56,2,4,5,245,At Risk :(
15723,425,1,203.1,1,1,1,111,Lost Customers -_-
15724,203,2,218.25,1,3,1,131,At Risk :(
15725,17,1,415.25,5,1,2,512,Potential Loyalists ^-^
15727,10,7,5178.96,5,5,5,555,OG-Champions
15729,36,1,85.0,4,1,1,411,Potential Loyalists ^-^
15730,124,3,1120.88,2,3,4,234,At Risk :(
15732,36,2,294.12,4,3,2,432,Loyal Customers ;)
15733,311,1,162.3,1,1,1,111,Lost Customers -_-
15734,116,2,1339.45,2,3,4,234,At Risk :(
15737,16,8,1205.12,5,5,4,554,OG-Champions
15738,20,16,4812.42,4,5,5,455,OG-Champions
15739,245,1,449.12,1,1,2,112,Lost Customers -_-
15740,51,1,154.88,3,1,1,311,Promising :)
15743,18,4,784.46,5,4,3,543,OG-Champions
15744,79,1,34.8,3,1,1,311,Promising :)
15745,21,4,1094.59,4,4,4,444,OG-Champions
15746,136,1,196.88,2,1,1,211,Lost Customers -_-
15747,14,3,974.04,5,3,4,534,Loyal Customers ;)
15748,42,1,149.31,4,1,1,411,Potential Loyalists ^-^
15749,40,3,44534.3,4,3,5,435,Loyal Customers ;)
15750,16,8,2465.48,5,5,5,555,OG-Champions
15752,41,7,2637.38,4,5,5,455,OG-Champions
15753,131,1,79.2,2,1,1,211,Lost Customers -_-
15754,53,3,458.57,3,3,2,332,Loyal Customers ;)
15755,2,6,2364.25,5,5,5,555,OG-Champions
15756,65,4,532.96,3,4,3,343,Loyal Customers ;)
15757,189,2,714.42,2,3,3,233,At Risk :(
15758,26,1,205.25,4,2,1,421,Potential Loyalists ^-^
15759,220,3,253.04,1,3,2,132,At Risk :(
15762,79,2,583.75,3,3,3,333,Loyal Customers ;)
15763,79,2,1086.92,3,3,4,334,Loyal Customers ;)
15764,1,6,3279.97,5,5,5,555,OG-Champions
15766,184,1,315.06,2,2,2,222,Lost Customers -_-
15768,117,3,621.83,2,4,3,243,At Risk :(
15769,42,26,56252.72,4,5,5,455,OG-Champions
15773,243,1,635.6800000000001,1,2,3,123,Lost Customers -_-
15774,304,1,270.8,1,2,2,122,Lost Customers -_-
15775,129,1,104.9,2,2,1,221,Lost Customers -_-
15776,135,1,241.62,2,2,1,221,Lost Customers -_-
15777,7,4,1047.11,5,4,4,544,OG-Champions
15780,37,3,475.28000000000003,4,4,2,442,OG-Champions
15781,27,3,345.46,4,4,2,442,OG-Champions
15782,11,3,2614.74,5,4,5,545,OG-Champions
15783,12,1,246.3,5,2,1,521,Potential Loyalists ^-^
15785,153,5,2328.9700000000003,2,4,5,245,At Risk :(
15786,48,3,4932.2,3,4,5,345,Loyal Customers ;)
15787,28,3,948.05,4,4,4,444,OG-Champions
15789,360,1,351.3,1,2,2,122,Lost Customers -_-
15790,12,1,220.85,5,2,1,521,Potential Loyalists ^-^
15791,45,2,1612.69,3,3,4,334,Loyal Customers ;)
15793,16,3,965.61,5,4,4,544,OG-Champions
15795,151,1,610.01,2,2,3,223,Lost Customers -_-
15796,19,8,2711.56,5,5,5,555,OG-Champions
15797,97,4,2207.4,2,4,5,245,At Risk :(
15799,77,3,884.14,3,4,3,343,Loyal Customers ;)
15800,109,2,699.08,2,3,3,233,At Risk :(
15801,48,3,1063.95,3,4,4,344,Loyal Customers ;)
15802,144,1,451.42,2,2,2,222,Lost Customers -_-
15803,53,1,415.82,3,2,2,322,Promising :)
15804,13,13,4206.39,5,5,5,555,OG-Champions
15805,25,17,5528.48,4,5,5,455,OG-Champions
15806,48,3,784.58,3,4,3,343,Loyal Customers ;)
15807,52,3,903.9,3,4,3,343,Loyal Customers ;)
15808,192,4,3734.9700000000003,1,4,5,145,At Risk :(
15809,70,5,515.77,3,4,3,343,Loyal Customers ;)
15810,80,4,1391.98,3,4,4,344,Loyal Customers ;)
15811,24,6,2218.62,4,5,5,455,OG-Champions
15812,34,5,1801.14,4,4,4,444,OG-Champions
15813,209,2,1303.9099999999999,1,3,4,134,At Risk :(
15814,18,4,1945.33,5,4,4,544,OG-Champions
15815,36,5,2100.6,4,4,5,445,OG-Champions
15819,51,4,1905.45,3,4,4,344,Loyal Customers ;)
15820,321,1,206.98,1,2,1,121,Lost Customers -_-
15821,46,2,570.96,3,3,3,333,Loyal Customers ;)
15822,182,2,885.47,2,3,3,233,At Risk :(
15823,667,1,15.0,1,2,1,121,Lost Customers -_-
15825,174,1,532.94,2,2,3,223,Lost Customers -_-
15826,58,3,1654.31,3,4,4,344,Loyal Customers ;)
15827,75,14,1836.09,3,5,4,354,Loyal Customers ;)
15829,142,2,636.14,2,3,3,233,At Risk :(
15830,303,1,576.0,1,2,3,123,Lost Customers -_-
15831,1,3,801.76,5,4,3,543,OG-Champions
15832,256,1,836.79,1,2,3,123,Lost Customers -_-
15834,72,4,2233.75,3,4,5,345,Loyal Customers ;)
15835,46,4,954.09,3,4,4,344,Loyal Customers ;)
15836,52,1,137.37,3,2,1,321,Promising :)
15837,184,1,391.98,2,2,2,222,Lost Customers -_-
15838,13,19,33643.08,5,5,5,555,OG-Champions
